objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23765E+18,129.3001646,3.692641675,19.29745,17.80786,17.04831,16.58091,16.26819,2125,301,6,70,1.33533E+18,GALAXY,0.09825987,1186,52646,47
1.23765E+18,130.3667735,3.817462692,19.49527,17.6496,16.67382,16.12174,15.71632,2125,301,6,78,1.33763E+18,GALAXY,0.0629052,1188,52650,205
1.23765E+18,140.0209463,4.48049791,18.73677,17.74848,17.38477,17.19772,17.03675,2125,301,6,142,1.11582E+18,GALAXY,0.01467243,991,52707,210
1.23765E+18,162.6731417,5.481670173,18.9097,16.97324,16.08161,15.65574,15.3297,2125,301,6,293,6.52012E+17,GALAXY,0.06979118,579,52338,420
1.23765E+18,163.4368353,5.509680168,18.91574,17.68192,17.04706,16.67967,16.47985,2125,301,6,298,6.52053E+17,GALAXY,0.07493297,579,52338,570
1.23766E+18,218.0955665,-2.504592893,18.73669,17.81983,17.53059,17.43654,17.43295,2379,301,3,59,1.03477E+18,STAR,-0.0002131758,919,52409,261
1.23765E+18,15.64588748,-8.639477954,19.48053,17.88567,17.2643,17.03451,16.94457,1740,301,6,125,3.50051E+18,STAR,0.0001788559,3109,54833,328
1.23767E+18,112.3471651,41.57346642,18.19402,16.46375,15.84808,15.64407,15.54478,6573,301,6,199,3.02088E+18,STAR,-0.0001506173,2683,54153,337
1.23767E+18,113.2896302,41.72611903,17.86243,16.75596,16.40139,16.27111,16.21448,6573,301,6,204,3.02092E+18,STAR,-0.0001128691,2683,54153,460
1.23767E+18,114.442715,42.0283204,18.95709,17.98916,17.6266,17.50557,17.44685,6573,301,6,210,3.55907E+18,STAR,-0.0005369328,3161,54779,352
1.23766E+18,251.45575,31.37040262,17.83698,16.67612,16.32502,16.19989,16.1876,3705,301,2,339,3.91818E+18,STAR,-0.0001679309,3480,54999,172
1.23766E+18,251.6739928,30.98459862,18.81502,17.36454,16.78384,16.54103,16.44362,3705,301,2,342,3.91817E+18,STAR,-0.000103781,3480,54999,152
1.23768E+18,321.4943056,2.615911196,18.40093,17.43574,17.01281,16.82007,16.73215,7712,301,5,72,1.03157E+19,STAR,-0.000134236,9162,58040,641
1.23766E+18,170.4797535,47.43214595,19.52529,18.16651,17.59703,17.29709,17.09104,3698,301,6,104,1.62255E+18,GALAXY,0.05689814,1441,53083,453
1.23766E+18,126.5453883,40.90165839,17.32208,16.41228,16.12101,16.00462,15.96988,2825,301,6,147,4.28518E+18,STAR,-0.0001891234,3806,55505,16
1.23765E+18,17.56221007,-10.33265975,16.51003,15.35046,14.99705,14.87476,14.86281,1740,301,2,137,3.20777E+18,STAR,-6.47E-05,2849,54454,292
1.23765E+18,17.59671208,-10.29271053,19.4389,18.11861,17.62778,17.44349,17.37601,1740,301,2,138,3.22465E+18,STAR,7.20E-05,2864,54467,271
1.23766E+18,155.753616,37.26618008,18.95426,16.97128,15.96726,15.54505,15.19094,3900,301,6,222,2.20349E+18,GALAXY,0.1069439,1957,53415,381
1.23766E+18,207.4953677,38.69567674,18.89792,17.04496,16.17482,15.74631,15.41859,3900,301,6,491,2.26769E+18,GALAXY,0.06185524,2014,53460,454
1.23766E+18,254.246433,32.24411924,19.18958,19.04362,18.8395,18.68002,18.73989,3225,301,4,300,1.32421E+18,QSO,1.458923,1176,52791,551
1.23768E+18,3.404842341,-6.931916403,19.41894,17.47961,16.49512,16.09342,15.73923,8095,301,5,322,8.0493E+18,GALAXY,0.1084869,7149,56593,883
1.23767E+18,208.3164992,24.57832031,17.72813,16.5079,15.89349,15.50392,15.26675,4670,301,1,77,2.38129E+18,GALAXY,0.06396728,2115,53535,55
1.23767E+18,40.39470221,0.2796069615,18.93927,17.47252,16.92241,16.70296,16.59055,4874,301,4,691,3.51968E+18,GALAXY,0,3126,54804,420
1.23767E+18,41.70890748,0.4024412504,17.57704,16.06153,15.54165,15.37631,15.29136,4874,301,4,699,1.20372E+18,STAR,0.0001254494,1069,52590,474
1.23767E+18,44.53772846,6.863358893,17.12066,15.86375,15.28598,15.04633,14.91675,5714,301,6,169,2.59755E+18,STAR,8.69E-05,2307,53710,364
1.23767E+18,46.25802849,6.722781032,19.26903,17.69466,17.02192,16.74339,16.58873,5714,301,6,180,2.59762E+18,STAR,8.98E-05,2307,53710,610
1.23766E+18,137.1863054,37.66963482,18.35511,17.44118,17.14213,17.05779,16.99738,3530,301,6,147,1.05503E+18,STAR,-0.0006769114,937,52707,220
1.23767E+18,312.3574054,3.168527558,19.54833,18.124,17.49995,17.25056,17.14236,4828,301,4,448,3.16952E+18,STAR,-1.35E-06,2815,54414,415
1.23766E+18,50.12229737,41.51456616,17.64841,15.72751,14.78054,14.30764,13.99986,3629,301,1,68,1.87477E+18,GALAXY,0.02274616,1665,52976,520
1.23766E+18,49.57500126,41.6753256,17.43939,15.84245,14.98746,14.56937,14.22735,3629,301,1,65,1.87475E+18,GALAXY,0.02876257,1665,52976,477
1.23765E+18,233.3794223,1.181164283,19.20645,18.24763,17.93308,17.79336,17.75067,1458,301,2,725,4.56452E+18,STAR,-0.0003131635,4054,55358,452
1.23765E+18,239.7160871,0.9938761667,19.5256,19.23405,19.13795,18.86028,18.73941,1458,301,2,767,3.8634E+17,QSO,1.740859,343,51692,569
1.23767E+18,22.6084799,38.34050467,18.4674,17.24748,17.30903,17.37593,17.47721,4829,301,1,198,2.2991E+18,STAR,-0.0004179368,2042,53378,36
1.23768E+18,23.71679897,11.762758,19.30019,19.02525,18.74161,18.59562,18.45588,7773,301,3,465,1.24537E+19,QSO,1.621701,11061,58428,498
1.23765E+18,166.421177,5.706516345,17.66227,15.74167,14.86158,14.43612,14.13264,2125,301,6,318,6.54249E+17,GALAXY,0.05013314,581,52356,369
1.23765E+18,167.8728255,5.744115502,18.32217,17.25014,16.8221,16.50751,16.36402,2125,301,6,328,9.40216E+17,GALAXY,0.04886571,835,52326,325
1.23765E+18,167.6187724,5.633344251,18.85828,17.79934,17.44081,17.24201,17.13372,2125,301,6,326,6.54317E+17,GALAXY,0.02104027,581,52356,614
1.23766E+18,220.0723707,-2.381178049,19.4719,18.51169,18.16232,18.03031,17.97199,2379,301,3,73,4.53295E+18,STAR,-0.0002752337,4026,55325,282
1.23766E+18,220.2860543,-2.31181855,18.55162,17.65619,17.31396,17.16748,17.12611,2379,301,3,74,1.03471E+18,STAR,0.0007682979,919,52409,32
1.23766E+18,122.4312917,25.0724983,18.98794,17.68647,17.01717,16.61695,16.36001,3605,301,4,91,1.42442E+18,GALAXY,0.09842295,1265,52705,560
1.23765E+18,8.338448176,-8.908169158,19.45701,18.56574,18.30145,18.19292,18.19126,1740,301,6,77,3.49604E+18,STAR,-0.0007352873,3105,54825,446
1.23768E+18,325.041498,2.622466251,18.79424,17.83169,17.45637,17.30957,17.27032,7712,301,5,96,4.59709E+18,STAR,-0.0004892812,4083,55441,133
1.23768E+18,342.2818687,3.043344897,19.04654,18.04159,17.61551,17.43401,17.31083,7712,301,5,211,1.27307E+19,STAR,-0.0006083246,11307,58430,449
1.23766E+18,248.5634058,-0.9471235012,18.5664,16.88487,15.95432,15.47709,15.11635,2346,301,1,102,3.91848E+17,GALAXY,0.1113698,348,51671,125
1.23766E+18,207.925371,58.88412722,19.50287,17.76686,16.88352,16.4098,16.07239,2243,301,6,415,1.3039E+18,GALAXY,0.07175177,1158,52668,401
1.23765E+18,314.8537158,-7.216260323,18.94213,17.64455,17.06508,16.70757,16.42236,1737,301,2,51,7.17278E+17,GALAXY,0.07625248,637,52174,291
1.23765E+18,326.4342917,-8.68567021,19.58735,17.64656,16.79927,16.37467,16.02894,1737,301,2,129,1.32519E+18,GALAXY,0.05990183,1177,52824,3
1.23767E+18,261.124772,64.35143647,19.11651,17.59115,17.03514,16.81961,16.74041,6122,301,4,139,2.87223E+18,STAR,-0.0002298138,2551,54552,233
1.23767E+18,231.5596581,21.20724746,18.71504,17.38379,16.72002,16.38686,16.13223,4649,301,3,310,2.43428E+18,GALAXY,0.04046157,2162,54207,311
1.23766E+18,121.0416489,35.94843451,18.99542,18.4956,18.35736,18.35874,18.4254,2825,301,6,103,1.0533E+19,STAR,7.18E-05,9355,57814,627
1.23766E+18,114.2719839,29.02885751,19.1984,18.05658,17.6368,17.48906,17.45981,2825,301,6,43,9.99892E+17,STAR,4.15E-05,888,52339,338
1.23766E+18,181.1992619,5.510142329,19.55286,18.06616,17.18238,16.71443,16.3747,2247,301,5,136,9.48109E+17,GALAXY,0.1358853,842,52376,370
1.23767E+18,195.8815426,22.84680416,18.45272,16.57564,15.64446,15.21158,14.89092,5183,301,5,416,2.98375E+18,GALAXY,0.06728814,2650,54505,411
1.23767E+18,207.6916402,21.64980948,18.45309,16.72924,15.96591,15.55263,15.2671,5183,301,5,489,3.11775E+18,GALAXY,0.02762782,2769,54527,467
1.23765E+18,328.4485762,-8.710563347,18.67049,16.90659,15.96405,15.53031,15.17518,1737,301,2,142,7.25093E+17,GALAXY,0.07362399,644,52173,49
1.23765E+18,326.0938583,-8.645914565,19.48875,17.64059,16.76091,16.3422,16.01687,1737,301,2,126,1.32638E+18,GALAXY,0.06021684,1178,52825,258
1.23766E+18,219.6303063,55.83188498,19.53411,18.29353,18.33762,18.40164,18.41779,3225,301,5,75,3.7111E+18,STAR,-0.0002526193,3296,54909,481
1.23767E+18,113.3911242,41.92743512,17.25815,16.2918,15.95397,15.82354,15.78433,6573,301,6,205,4.11876E+18,STAR,-1.95E-05,3658,55205,794
1.23767E+18,232.1702404,24.27735782,18.55201,18.19335,18.05661,18.19108,17.64207,4671,301,5,22,2.4354E+18,QSO,0.3551593,2163,53823,273
1.23768E+18,0.9001405167,4.680918068,17.91285,17.00584,16.70847,16.60423,16.56074,7727,301,3,72,9.8404E+18,STAR,-0.0006858049,8740,57367,130
1.23768E+18,21.86872391,4.541660328,18.49724,17.56233,17.22057,17.07325,17.05208,7727,301,3,212,9.86535E+18,GALAXY,0,8762,57693,764
1.23768E+18,43.24094499,3.59838673,18.76134,17.78834,17.42714,17.30942,17.28105,7727,301,3,354,1.05994E+19,STAR,7.43E-05,9414,58162,601
1.23767E+18,50.52682401,6.371134754,19.0167,16.83225,15.82291,15.36871,15.08478,5714,301,6,209,2.62795E+18,STAR,-0.0001719267,2334,53713,374
1.23767E+18,300.1842187,60.5551626,18.70198,16.78554,16.04625,15.81623,15.71506,6162,301,3,263,2.87564E+18,STAR,-0.0001388234,2554,54263,346
1.23766E+18,118.5709987,22.08492577,19.15957,17.27633,16.71834,16.36086,16.1547,3605,301,4,60,1.42321E+18,GALAXY,0.04772352,1264,52707,259
1.23766E+18,121.0226691,24.00219889,18.24185,16.99229,16.52583,16.21227,15.98431,3605,301,4,80,1.42432E+18,GALAXY,0.05982627,1265,52705,211
1.23766E+18,196.7028091,40.23571286,18.81708,18.37752,18.34558,18.55171,18.19443,4382,301,5,51,2.35098E+18,QSO,0.7434062,2088,53493,379
1.23767E+18,204.179289,17.13072629,18.24944,17.13597,16.73013,16.58891,16.54685,5326,301,5,29,2.93427E+18,STAR,-0.0001533785,2606,54154,622
1.23766E+18,115.3079703,22.72513727,18.82606,17.13158,16.3147,15.92494,15.65014,2830,301,1,20,1.04377E+18,GALAXY,0.0764102,927,52577,234
1.23766E+18,124.9039987,31.48189352,18.10995,16.98941,16.48107,16.16754,15.95405,2830,301,1,102,1.04831E+18,GALAXY,0.05941201,931,52619,361
1.23766E+18,125.6761976,32.10628294,18.91623,17.06112,16.1937,15.79652,15.50769,2830,301,1,108,1.04837E+18,GALAXY,0.08718941,931,52619,579
1.23766E+18,134.2829826,38.13615096,17.74874,15.86673,15.00458,14.58005,14.2985,2830,301,1,170,1.05395E+18,GALAXY,0.04220822,936,52705,382
1.23766E+18,135.8033765,38.86444654,18.74206,17.10721,16.29326,15.83454,15.56813,2830,301,1,179,1.05399E+18,GALAXY,0.09843722,936,52705,537
1.23766E+18,180.9646068,51.33444652,18.18978,16.78303,16.1499,15.81228,15.58166,2830,301,1,403,9.93079E+17,GALAXY,0.05153804,882,52370,127
1.23767E+18,157.1761148,20.0725941,18.34081,17.24757,16.82152,16.57418,16.39474,5183,301,3,175,2.67518E+18,GALAXY,0,2376,53770,145
1.23767E+18,172.9476125,21.89495837,19.00619,17.32439,16.73783,16.43143,16.1911,5183,301,3,274,2.8149E+18,GALAXY,0.0388229,2500,54178,542
1.23767E+18,183.0543878,22.3147655,19.50839,17.72905,16.71147,16.2655,15.90062,5183,301,3,337,2.97691E+18,GALAXY,0.1735044,2644,54210,116
1.23767E+18,221.4807426,24.56497814,19.23173,17.50355,16.74551,16.30178,15.96379,4649,301,3,244,2.41288E+18,GALAXY,0.06312262,2143,54184,278
1.23767E+18,194.8968093,22.83661911,19.27869,17.49481,16.58945,16.18529,15.85046,5183,301,5,410,2.98268E+18,GALAXY,0.0744616,2649,54212,623
1.23767E+18,198.4650894,22.60761475,19.29421,17.22897,16.25524,15.7885,15.45406,5183,301,5,432,2.98489E+18,GALAXY,0.06538172,2651,54507,462
1.23765E+18,171.8076769,-1.348078864,18.23876,17.1268,16.66363,16.47946,16.40284,1140,301,6,126,3.64008E+18,STAR,0.000524933,3233,54891,168
1.23768E+18,337.4319815,2.934084555,18.51955,17.58089,17.29969,17.19081,17.12343,7712,301,5,179,1.27712E+19,STAR,-0.001246908,11343,58430,461
1.23768E+18,345.1183069,3.083716083,19.49881,18.56419,18.20785,18.0655,18.00209,7712,301,5,230,4.83034E+18,STAR,-0.000288656,4290,55527,834
1.23765E+18,328.206865,-8.713795524,19.44058,18.41804,17.82388,17.57358,17.28192,1737,301,2,140,7.25106E+17,GALAXY,0.1255726,644,52173,97
1.23768E+18,35.47543242,-1.283587338,19.57466,19.61338,19.62513,19.52222,19.58041,7780,301,6,139,8.81696E+18,QSO,1.443322,7831,57016,135
1.23766E+18,50.59049268,41.24159489,17.47307,15.45374,14.50663,14.04976,13.7463,3629,301,1,71,1.87578E+18,GALAXY,0.01282975,1666,52991,112
1.23765E+18,231.0369484,1.226492189,17.38479,16.41313,16.04298,15.88838,15.82442,1458,301,2,709,3.5253E+17,STAR,5.86E-05,313,51673,448
1.23766E+18,150.9417527,39.32936908,18.90981,17.7675,17.12231,16.75484,16.52307,3562,301,3,28,1.52677E+18,GALAXY,0.13292,1356,53033,186
1.23766E+18,152.5932019,39.77988202,18.96199,17.11757,16.05773,15.5542,15.15451,3562,301,3,37,1.52689E+18,GALAXY,0.09075868,1356,53033,626
1.23768E+18,332.6417932,31.46833416,18.98266,17.29712,16.41946,15.96931,15.62483,8156,301,5,81,6.70375E+18,GALAXY,0.07923483,5954,56462,534
1.23767E+18,221.0924782,15.31516839,18.98646,18.86292,19.23086,19.50234,19.72945,5326,301,6,138,3.09521E+18,STAR,-6.62E-05,2749,54241,402
1.23767E+18,222.5433497,14.90396636,19.12652,17.95362,17.5113,17.36781,17.30767,5326,301,6,148,3.11086E+18,STAR,-0.0002250515,2763,54507,4
1.23767E+18,234.651678,12.53325446,18.67286,18.44947,18.33669,18.08161,17.98666,5326,301,6,228,2.83285E+18,QSO,1.654704,2516,54241,330
1.23768E+18,322.9584221,2.664939368,18.73491,18.22797,18.06293,18.03179,18.0809,7712,301,5,82,4.59369E+18,STAR,1.02E-06,4080,55471,52
1.23768E+18,327.8742612,2.705933442,19.51536,18.89628,18.69775,18.6339,18.5999,7712,301,5,115,1.0319E+19,QSO,2.746325,9165,58048,589
1.23766E+18,119.1349754,22.75191967,19.25877,18.03778,17.55421,17.28182,17.18571,3605,301,4,66,1.42325E+18,GALAXY,0.04741662,1264,52707,418
1.23766E+18,120.3682031,23.51645028,18.41702,16.36526,15.61611,15.37863,15.32629,3605,301,4,75,1.42331E+18,STAR,3.01E-05,1264,52707,622
1.23766E+18,193.1429355,40.50833432,19.1991,18.18593,17.85744,17.7125,17.7182,4382,301,5,33,9.44187E+18,STAR,-0.0005839561,8386,57518,281
1.23766E+18,207.0897387,38.56363127,18.52404,18.48609,18.2395,18.11331,17.97639,4382,301,5,106,2.26768E+18,QSO,0.2473611,2014,53460,440
1.23766E+18,123.7018899,25.92134742,17.90177,16.86779,16.42313,16.22106,16.10541,3605,301,4,101,1.42544E+18,GALAXY,0.02094703,1266,52709,168
1.23767E+18,112.1566395,41.68994748,16.36973,15.22479,14.88296,14.75416,14.71939,6573,301,6,199,3.02088E+18,STAR,3.12E-05,2683,54153,338
1.23767E+18,114.0472914,41.91357474,18.11972,17.20111,16.98389,16.89788,16.87477,6573,301,6,208,3.02094E+18,STAR,-0.0002213566,2683,54153,535
1.23766E+18,120.0226894,23.43506657,19.04502,17.34346,16.67597,16.33477,16.08795,3605,301,4,73,1.4233E+18,GALAXY,0.02953056,1264,52707,594
1.23766E+18,123.3622727,25.75126702,18.71461,16.80212,15.81246,15.34804,14.97747,3605,301,4,98,5.02513E+18,GALAXY,0.08063386,4463,55868,878
1.23767E+18,247.8253811,17.14999708,19.44218,19.15771,18.67875,18.60043,18.59891,4671,301,5,130,2.48499E+18,QSO,1.326471,2207,53558,475
1.23767E+18,329.0938861,45.94548392,19.45287,17.44554,16.59961,16.2174,15.98204,6162,301,3,412,2.87789E+18,STAR,-0.0002546657,2556,54000,333
1.23766E+18,126.9616162,37.94078515,19.57114,17.7607,16.83299,16.36853,16.02125,2711,301,5,142,9.31251E+17,GALAXY,0.08711649,827,52312,478
1.23767E+18,108.379409,40.17691319,16.81361,15.6993,15.31327,15.18532,15.13335,6573,301,5,178,3.30806E+18,STAR,-8.23E-06,2938,54526,615
1.23767E+18,126.2037476,43.22449317,18.09586,17.1964,16.86447,16.76001,16.68621,6573,301,5,269,4.28656E+18,STAR,0.0002564278,3807,55511,930
1.23765E+18,197.9758708,3.243676993,19.39365,17.41159,16.44346,16.0291,15.67789,1458,301,5,488,5.91213E+17,GALAXY,0.09403154,525,52295,420
1.23767E+18,179.4432238,6.266696361,18.46607,17.3932,17.06092,16.87983,16.853,5976,301,4,233,1.82622E+18,GALAXY,0.04295341,1622,53385,43
1.23767E+18,210.7461228,21.12086923,19.04032,17.18012,16.14862,15.71469,15.36001,5183,301,5,509,3.11997E+18,GALAXY,0.1101679,2771,54527,371
1.23767E+18,211.7745948,20.98040958,18.6461,17.3637,16.71993,16.34705,16.04285,5183,301,5,515,3.12001E+18,GALAXY,0.05155741,2771,54527,498
1.23767E+18,215.0461464,20.44631125,18.51887,16.662,15.71365,15.28103,14.93373,5183,301,5,536,3.12223E+18,GALAXY,0.07529092,2773,54533,410
1.23766E+18,220.7783728,55.42661105,17.63343,16.32491,15.80039,15.61134,15.54469,3225,301,5,80,3.71113E+18,STAR,-0.0001055292,3296,54909,610
1.23766E+18,226.0792865,53.40519551,17.23826,16.30798,16.04849,15.94198,15.91976,3225,301,5,105,1.3107E+18,STAR,-0.0003371665,1164,52674,558
1.23766E+18,226.3825379,53.42982372,19.02346,18.97036,18.85169,18.7968,18.79514,3225,301,5,106,1.3107E+18,QSO,1.35886,1164,52674,549
1.23767E+18,41.05767887,0.3093247975,19.30437,18.91789,18.89091,18.82063,18.75184,4874,301,4,695,7.63607E+18,QSO,0.6850703,6782,56572,788
1.23767E+18,48.35830927,6.538696913,17.55431,16.24892,15.75423,15.54544,15.45447,5714,301,6,194,2.6291E+18,STAR,-7.11E-05,2335,53730,459
1.23766E+18,134.4422311,36.11898284,19.06179,18.0147,17.7652,17.64577,17.65391,3530,301,6,129,2.67968E+18,STAR,7.29E-05,2380,53759,135
1.23766E+18,248.2516528,-0.986997357,18.85658,16.85813,15.88173,15.40823,15.01339,2346,301,1,100,3.9187E+17,GALAXY,0.051974,348,51671,207
1.23765E+18,325.6209661,-8.417891838,19.07742,17.99659,17.60414,17.38805,17.27284,1737,301,2,123,1.3252E+18,GALAXY,0.04014574,1177,52824,59
1.23768E+18,26.68805216,-1.367879087,19.52254,19.43917,19.31029,19.11605,19.03924,7780,301,6,80,8.83174E+18,QSO,1.972931,7844,56982,650
1.23766E+18,242.269235,3.833399925,17.67184,17.99927,18.42186,18.75654,19.00227,2391,301,3,235,5.4123E+18,STAR,-0.0001653515,4807,55687,354
1.23766E+18,49.74277005,41.70237834,17.08198,15.03475,14.07023,13.59003,13.195,3629,301,1,66,1.87476E+18,GALAXY,0.01406679,1665,52976,495
1.23766E+18,49.00412042,42.07430464,16.57202,14.654,13.60587,13.04611,12.57796,3629,301,1,61,1.87473E+18,GALAXY,0.01786132,1665,52976,397
1.23765E+18,15.76947178,-10.25118959,19.28641,16.75638,15.71014,15.32628,15.14059,1740,301,2,126,3.50049E+18,STAR,-7.63E-05,3109,54833,230
1.23766E+18,160.4838432,38.3152347,19.45263,17.31033,16.18427,15.70116,15.32797,3900,301,6,248,2.24968E+18,GALAXY,0.1184321,1998,53433,478
1.23766E+18,153.9816614,36.71026492,18.52064,17.37081,16.8064,16.43328,16.20856,3900,301,6,212,2.20012E+18,GALAXY,0.06503973,1954,53357,423
1.23766E+18,162.3283719,38.78997505,16.9807,15.8761,15.40483,15.1219,14.90384,3900,301,6,258,2.25979E+18,GALAXY,0.03473212,2007,53474,391
1.23768E+18,42.02963493,3.747350321,18.6538,18.33788,18.18179,18.25072,18.08957,7727,301,3,346,1.06015E+19,QSO,0.7633511,9416,58098,39
1.23767E+18,180.5107871,18.78005449,18.94573,17.95326,17.74478,17.63222,17.5019,5314,301,1,27,2.93638E+18,GALAXY,0.01578389,2608,54474,138
1.23767E+18,181.6876881,18.89961723,19.35024,18.39123,17.7242,17.37193,17.19359,5314,301,1,35,2.93635E+18,GALAXY,0.1703123,2608,54474,7
1.23766E+18,154.3312442,36.64980944,18.26041,16.79091,16.00285,15.57235,15.2207,4469,301,5,287,2.20015E+18,GALAXY,0.0334978,1954,53357,506
1.23767E+18,50.51229455,6.35765662,19.50938,17.70749,16.86191,16.50113,16.27248,5714,301,6,209,2.62795E+18,STAR,0.0004120433,2334,53713,365
1.23765E+18,17.3209806,-8.705949605,19.57558,18.35822,18.02363,17.89645,17.89249,1740,301,6,136,3.50059E+18,STAR,0.0003409056,3109,54833,602
1.23765E+18,143.0314896,61.9271566,19.15149,19.11183,18.71611,18.54552,17.89108,1412,301,5,46,5.47281E+17,QSO,0.2922775,486,51910,341
1.23765E+18,143.986886,62.21379727,19.46448,19.01132,18.53319,18.23554,17.84551,1412,301,5,50,5.47291E+17,QSO,0.4084939,486,51910,376
1.23767E+18,112.3349426,41.59367864,16.70061,15.2804,14.80139,14.63476,14.58381,6573,301,6,199,3.04116E+18,STAR,-5.84E-05,2701,54154,379
1.23767E+18,112.6100555,41.7669408,18.56011,17.15255,16.63611,16.44869,16.38245,6573,301,6,201,3.02089E+18,STAR,-2.20E-05,2683,54153,366
1.23766E+18,122.5892141,25.12229123,17.03669,15.26942,14.45516,14.04161,13.73495,3605,301,4,92,1.42443E+18,GALAXY,0.02769466,1265,52705,588
1.23766E+18,252.3461489,30.45114836,18.11239,17.04128,17.33014,17.51591,17.65875,3705,301,2,347,3.91815E+18,STAR,-0.0004476053,3480,54999,55
1.23766E+18,121.3644025,24.27612509,19.52808,18.40775,17.8265,17.44653,17.22472,3605,301,4,83,1.42431E+18,GALAXY,0.101088,1265,52705,160
1.23765E+18,194.9235001,3.242209926,17.59401,16.37676,15.83679,15.51557,15.26876,1458,301,5,468,5.90063E+17,GALAXY,0.04747355,524,52027,333
1.23765E+18,220.0529252,2.795422498,17.76226,16.65742,16.25139,15.98901,15.7921,1458,301,5,636,6.0364E+17,GALAXY,0.02986447,536,52024,575
1.23767E+18,215.453792,19.64889758,19.40723,18.27079,17.54083,17.14028,16.94936,5183,301,3,539,3.12216E+18,GALAXY,0.213467,2773,54533,153
1.23766E+18,346.419606,0.8173958149,19.22778,17.4733,16.62866,16.16058,15.85067,4188,301,5,19,4.29056E+17,GALAXY,0.07004243,381,51811,321
1.23765E+18,134.2366602,1.959109546,18.33534,17.2847,16.97064,16.84688,16.81558,1907,301,4,78,3.25162E+18,STAR,4.78E-05,2888,54529,85
1.23767E+18,234.5384344,19.56283562,19.47956,19.20439,18.92501,18.96838,18.85607,4646,301,1,267,2.43875E+18,QSO,0.9593173,2166,54232,202
1.23766E+18,216.7513752,55.6883844,16.63738,15.07244,14.42818,14.16713,14.03774,3225,301,3,66,2.75508E+18,STAR,-0.0002075223,2447,54498,24
1.23766E+18,233.8110613,48.61659215,18.50016,17.91223,17.82977,17.81011,17.62715,3225,301,3,150,7.57635E+18,QSO,2.555912,6729,56419,604
1.23765E+18,316.564379,-7.420130074,19.19394,18.12308,17.70103,17.44427,17.33661,1737,301,2,63,7.17208E+17,GALAXY,0.06934073,637,52174,37
1.23765E+18,324.619013,-8.331023487,19.25933,17.70113,16.73754,16.28051,15.91947,1737,301,2,117,1.32527E+18,GALAXY,0.125039,1177,52824,305
1.23765E+18,324.7135537,-8.413458352,19.22637,17.9187,16.91472,16.45616,16.06342,1737,301,2,117,1.32526E+18,GALAXY,0.1934696,1177,52824,263
